,anime_id,name,genre,type,episodes,rating,members
1527,13599,Robotics;Notes,"Drama, Mystery, School, Sci-Fi",TV,22,7.43,107304
1528,4664,Rurouni Kenshin: Special Techniques,"Action, Comedy, Samurai",Special,1,7.43,6677
1529,32175,Shounen Maid,"Comedy, Shoujo, Slice of Life",TV,12,7.43,30363
1530,6381,Strike Witches 2,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,7.43,51114
1531,11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life",Special,1,7.44,5533
1532,4663,Tekken Chinmi,"Action, Adventure, Historical, Martial Arts, Shounen",TV,20,7.43,1833
1533,2113,Tenkuu Senki Shurato,"Action, Fantasy, Magic, Shounen",TV,38,7.43,4914
1534,3036,Tobe! Isami,"Action, Adventure, Comedy, Romance, Shounen",TV,50,7.43,854
1535,25157,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12,7.43,208796
1536,2427,Unico,"Adventure, Fantasy, Kids",Movie,1,7.43,2063
1537,7058,Uragiri wa Boku no Namae wo Shitteiru,"Adventure, Drama, Fantasy, Shoujo, Shounen Ai",TV,24,7.43,55040
1538,28405,Ansatsu Kyoushitsu (TV): Deai no Jikan,"Action, Comedy, School, Shounen",Special,1,7.42,29382
1539,9544,Biohazard: Damnation,"Action, Horror, Sci-Fi",Movie,1,7.42,10737
1540,1983,Black Jack: Futari no Kuroi Isha,Drama,Movie,1,7.42,2634
1541,2756,Cheonnyeon-yeowoo Yeowoobi,"Drama, Fantasy, Sci-Fi",Movie,1,7.42,9045
1542,5065,Detroit Metal City: Birth of the Metal Devil,"Comedy, Music, Parody, Romance",Special,1,7.42,16101
1543,10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",TV,24,7.42,12505
1544,332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,38,7.42,1625
1545,2677,Doraemon Movie 11: Nobita to Animal Planet,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.42,1581
1546,2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,"Adventure, Comedy",Movie,1,7.42,1817
1547,19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.42,754
1548,21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",TV,12,7.42,55536
1549,1030,Heisei Tanuki Gassen Ponpoko,Kids,Movie,1,7.42,34263
1550,31989,Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso,"Music, School",Movie,1,7.42,8349
1551,3859,Himitsu: The Revelation,"Mystery, Police, Psychological, Sci-Fi, Shoujo",TV,26,7.42,11761
1552,10804,Ikoku Meiro no Croisée Special,"Historical, Seinen, Slice of Life",Special,1,7.42,5950
1553,10536,Kimi ni Todoke 2nd Season Specials,"Comedy, Romance, Shoujo",Special,3,7.42,23498
1554,22817,Kindaichi Shounen no Jikenbo Returns,"Mystery, Shounen",TV,25,7.42,8128
1555,17259,Kuroko no Basket: Oshaberi Shiyokka,"Comedy, School, Shounen, Sports",Special,1,7.42,23937
1556,335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,26,7.42,25098
1557,738,MÄR,"Action, Adventure, Comedy, Fantasy, Shounen",TV,102,7.42,28968
1558,2294,Mobile Suit Gundam Seed Destiny Special Edition,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,7799
1559,12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,"Action, Game, Mystery, Shounen",TV,25,7.42,29878
1560,15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"Action, Game, Mystery, Shounen",TV,25,7.42,20424
1561,1255,Saint Seiya: Shinku no Shounen Densetsu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,7.42,8849
1562,1259,Saint Seiya: Tenkai-hen Josou - Overture,"Adventure, Sci-Fi, Shounen",Movie,1,7.42,11705
1563,1381,Seikai no Monshou Special,"Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,2439
1564,867,Slayers Gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",Movie,1,7.42,12755
1565,869,Slayers Return,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.42,12909
1566,2013,Taiho Shichau zo The Movie,"Action, Comedy, Drama, Police, Shounen",Movie,1,7.42,4029
1567,5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,7.42,12248
1568,2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School",TV,12,7.42,21972
1569,3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Movie,1,7.42,2319
1570,5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,1,7.42,51816
1571,5525,07-Ghost,"Action, Demons, Fantasy, Magic, Military, Shoujo",TV,25,7.41,126083
1572,1292,Afro Samurai,"Action, Adventure, Samurai",TV,5,7.41,135708
1573,3549,Allison to Lillia,"Action, Adventure, Shounen",TV,26,7.41,27571
1574,5578,Aoyama Goushou Tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,2177
1575,3203,Chibi Maruko-chan Movie,"Comedy, School, Shoujo",Movie,1,7.41,980
1576,10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,34723
1577,2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.41,1240
1578,2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,1973
1579,12875,Ginga e Kickoff!!,"Shounen, Sports",TV,39,7.41,11907
1580,287,Grappler Baki (TV),"Shounen, Sports",TV,24,7.41,23220
1581,20689,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,7.41,133571
1582,27829,Heavy Object,"Action, Mecha, Military, Sci-Fi",TV,24,7.41,68382
1583,1410,IGPX: Immortal Grand Prix (2005) 2nd Season,"Mecha, Sci-Fi, Shounen, Sports",TV,13,7.41,6863
1584,953,Jyu Oh Sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766
1585,10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,"Comedy, School, Shoujo",Special,1,7.41,41241
1586,147,Kimi ga Nozomu Eien,"Drama, Romance, Slice of Life",TV,14,7.41,90379
1587,16732,Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.41,78131
1588,844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"Adventure, Shounen, Supernatural",Movie,1,7.41,4425
1589,6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,11,7.41,3659
1590,7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,TV,12,7.41,1123
1591,3225,Minami-ke Okawari,"Comedy, School, Slice of Life",TV,13,7.41,50837
1592,6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"Action, Mecha, Sci-Fi, Space",Movie,1,7.41,37069
1593,2926,Myself; Yourself,"Drama, Romance, School",TV,13,7.41,115075
1594,272,Noir,"Action, Drama, Mystery",TV,26,7.41,66036
1595,326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",TV,4,7.41,32696
1596,2744,Potemayo,"Comedy, School, Seinen",TV,12,7.41,11411
1597,5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,"Action, Fantasy, Magic, Shoujo",Movie,1,7.41,2957
1598,1329,Rail of the Star: A True Story of Children,"Drama, Historical",Movie,1,7.41,1302
1599,2193,Saiunkoku Monogatari Soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,3263
1600,22273,Selector Infected WIXOSS,"Game, Psychological",TV,12,7.41,80964
1601,868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.41,12760
1602,5226,Souten Kouro,"Action, Adventure, Historical",TV,26,7.41,9852
1603,32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama, Music",Special,1,7.41,2602
1604,10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,19758
1605,5356,Canaan,"Action, Seinen",TV,13,7.4,123217
1606,15611,Cardfight!! Vanguard: Link Joker-hen,"Action, Adventure, Demons, Game, Shounen",TV,59,7.4,9075
1607,21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"Comedy, Kids, Shounen",Movie,1,7.4,704
1608,2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961
1609,32410,Dimension W: W no Tobira Online,"Sci-Fi, Seinen",Special,Unknown,7.4,4799
1610,3727,Doraemon Movie 01: Nobita no Kyouryuu,"Adventure, Comedy",Movie,1,7.4,1773
1611,30694,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,Unknown,7.4,111443
1612,12231,Dragon Ball: Episode of Bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030
1613,1906,Harukanaru Toki no Naka de: Maihitoyo,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Movie,1,7.4,4019
1614,1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Movie,1,7.4,3607
1615,940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,47882
1616,4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,"Drama, Magic, Shounen, Slice of Life",TV,12,7.4,14911
1617,99,Mai-Otome,"Comedy, Drama, Fantasy, Magic",TV,26,7.4,36924
1618,1196,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy, Parody",TV,12,7.4,5423
1619,4062,Musashi no Ken,"Shounen, Sports",TV,72,7.4,971
1620,5597,Natsu no Arashi!,"Comedy, Romance, Supernatural",TV,13,7.4,30098
1621,12467,Nazo no Kanojo X,"Ecchi, Romance, School, Seinen",TV,13,7.4,99788
1622,4114,Onegai My Melody: Kuru Kuru Shuffle!,"Comedy, Fantasy, Magic",TV,52,7.4,1962
1623,1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,46887
1624,4921,Ramayana: The Legend of Prince Rama,Adventure,Movie,1,7.4,517
1625,2111,Rockman.EXE Movie: Hikari to Yami no Program,"Action, Adventure, Game, Kids",Movie,1,7.4,2562
1626,4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713
1627,9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719
1628,3089,The Sky Crawlers,"Drama, Military",Movie,1,7.4,32660
1629,944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen",TV,24,7.4,14304
1630,3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.4,286826
1631,935,Witchblade,"Action, Sci-Fi, Super Power",TV,24,7.4,64697
1632,92,After War Gundam X,"Adventure, Drama, Mecha, Sci-Fi, Space",TV,39,7.39,19132
1633,713,Air Movie,"Drama, Romance, Supernatural",Movie,1,7.39,44179
1634,3006,Atashin&#039;chi,"Comedy, Slice of Life",TV,330,7.39,1524
1635,2675,Doraemon Movie 17: Nobita to Ginga Express,Fantasy,Movie,1,7.39,1342
1636,2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",Movie,1,7.39,1277
1637,2634,Doraemon: Doraemon Comes Back,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,723
1638,4726,Druaga no Tou: The Sword of Uruk,"Adventure, Fantasy",TV,12,7.39,46237
1639,27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action, Comedy, Fantasy, Magic, Slice of Life",TV,10,7.39,42499
1640,664,Fullmetal Alchemist: Reflections,"Adventure, Comedy, Drama, Fantasy, Military, Shounen",Special,1,7.39,24987
1641,3508,Genius Party,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",Movie,7,7.39,18612
1642,6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",Movie,5,7.39,10660
1643,386,H2,"Comedy, Romance, Shounen, Sports",TV,41,7.39,4450
1644,1663,Haha wo Tazunete Sanzenri,"Adventure, Drama, Historical, Slice of Life",TV,52,7.39,3685
1645,3335,Haikara-san ga Tooru,"Drama, Historical, Romance, Shoujo, Slice of Life",TV,42,7.39,1155
1646,13271,Hunter x Hunter Movie: Phantom Rouge,"Action, Adventure, Shounen, Super Power",Movie,1,7.39,44589
1647,6980,Kaidan Restaurant,"Horror, Kids, Mystery, Supernatural",TV,23,7.39,9994
1648,28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",TV,12,7.39,253027
1649,8068,Kuroshitsuji Picture Drama,"Demons, Supernatural",Special,1,7.39,12446
1650,17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen",TV,12,7.39,136751
1651,30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,181845
1652,6512,Nyan Koi!,"Comedy, Harem, Romance",TV,12,7.39,142264
1653,418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen",Movie,1,7.39,13073
1654,2486,Rumiko Takahashi Anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural",TV,13,7.39,3420
1655,1231,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862
1656,16694,Sankarea: Wagahai mo... Zombie de Aru...,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",Special,1,7.39,36573
1657,3861,Shaman King Specials,"Action, Comedy, Shounen, Supernatural",Special,5,7.39,12148
1658,536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.39,16046
1659,7861,The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo",Special,1,7.39,1628
1660,807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"Action, Adventure, Drama, Fantasy, Shounen",Movie,1,7.39,33633
1661,306,Abenobashi Mahou☆Shoutengai,"Comedy, Ecchi, Fantasy, Parody",TV,13,7.38,47752
1662,32977,Aggressive Retsuko,"Comedy, Music",TV,Unknown,7.38,5465
1663,282,Angel Heart,"Action, Drama, Mystery, Romance, Seinen",TV,50,7.38,9550
1664,11697,Area no Kishi,"Comedy, School, Shounen, Sports",TV,37,7.38,38310
1665,104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,38336
1666,24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,1,7.38,9418
1667,6948,Bakemonogatari Recap,"Mystery, Romance, Supernatural",Special,1,7.38,28557
1668,5675,Basquash!,"Ecchi, Mecha, Shounen, Sports",TV,26,7.38,30323
1669,1521,Black Jack the Movie,Drama,Movie,1,7.38,6404
1670,8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.38,1139
1671,2660,Doraemon: Nobita&#039;s the Night Before a Wedding,Fantasy,Movie,1,7.38,983
1672,1858,Gakuen Utopia Manabi Straight!,"Comedy, School, Slice of Life",TV,12,7.38,19315
1673,411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,7.38,45921
1674,14645,Hiiro no Kakera Dai Ni Shou,"Fantasy, Romance, Shoujo, Supernatural",TV,13,7.38,26617
1675,9013,Kuruneko Season 2,"Comedy, Slice of Life",TV,49,7.38,675
1676,1374,Kyoushoku Soukou Guyver (2005),"Adventure, Sci-Fi, Shounen",TV,26,7.38,12337
1677,1432,Lupin III: Fuuma Ichizoku no Inbou,"Action, Adventure, Comedy, Shounen",Movie,1,7.38,4018
1678,3345,Mikan Enikki,"Comedy, Romance, Shoujo, Slice of Life",TV,30,7.38,1096
1679,2152,Oh! Edo Rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi",TV,26,7.38,8221
1680,7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,7.38,145982
1681,33190,Planetarian: Hoshi no Hito,Magic,Movie,1,7.38,9461
1682,4618,RideBack,"Action, Drama, Mecha, School, Sci-Fi",TV,12,7.38,32835
1683,10884,Saki Achiga-hen: Episode of Side-A,"Game, School, Slice of Life",TV,12,7.38,22358
1684,4581,Shikabane Hime: Aka,"Action, Horror, Martial Arts",TV,13,7.38,71502
1685,152,Solty Rei,"Action, Sci-Fi, Super Power",TV,24,7.38,17943
1686,75,Soukyuu no Fafner: Dead Aggressor,"Action, Drama, Mecha, Military, Sci-Fi",TV,25,7.38,27516
1687,341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen",TV,25,7.38,36187
1688,30344,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music",TV,12,7.38,16736
1689,3009,Tiger Mask,"Action, Drama, Shounen, Sports",TV,105,7.38,4031
1690,712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",TV,50,7.38,9559
1691,1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"Comedy, Magic, Romance, Shoujo",Special,1,7.37,15135
1692,1674,Captain Tsubasa J,"Action, Shounen, Sports",TV,47,7.37,13927
1693,6149,Chibi Maruko-chan (1995),"Comedy, Kids, School, Slice of Life",TV,Unknown,7.37,1113
1694,2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids",TV,52,7.37,3363
1695,3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance",TV,13,7.37,20581
1696,1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,7.37,120268
1697,2670,Doraemon Movie 12: Nobita no Dorabian Nights,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.37,1833
1698,654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi",Special,2,7.37,2574
1699,655,Galaxy Angel 4,"Comedy, Sci-Fi",TV,13,7.37,5046
1700,22013,Ghost in the Shell: Nyuumon Arise,Comedy,TV,26,7.37,4636
1701,3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.37,14240
1702,32740,Girls und Panzer der Film: Arisu War!,"Military, School",Special,1,7.36,6548
1703,11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,7.37,40548
1704,31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi",Special,6,7.37,18288
1705,13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,75439
1706,19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,"Fantasy, Magic, School, Shoujo",Special,1,7.37,555
1707,15735,Jormungand: Perfect Order - First Stage Soushuuhen,"Action, Adventure, Seinen",Special,1,7.37,6522
1708,8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy,Movie,1,7.37,1577
1709,21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,7.37,108642
1710,24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.37,21564
1711,1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.37,5705
1712,2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.37,18307
1713,9888,Shinryaku! Ika Musume Specials,Comedy,Special,2,7.37,14497
1714,4028,Slayers Revolution,"Adventure, Comedy, Fantasy",TV,13,7.37,23679
1715,1965,Sola,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.37,71172
1716,8934,Star Driver: Kagayaki no Takuto,"Action, Mecha, Romance, Shounen",TV,25,7.37,66084
1717,19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Comedy, Drama, Romance, School, Slice of Life",Movie,1,7.37,34272
1718,10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,7.37,105723
1719,31178,Uta no☆Prince-sama♪ Maji Love Legend Star,"Comedy, Harem, Music, Romance, Shoujo",TV,13,7.37,12757
1720,12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,7.36,151928
1721,3087,Cencoroll,"Action, Sci-Fi",Movie,1,7.36,56370
1722,2383,Cybersix,"Action, Adventure, Romance, Sci-Fi",TV,13,7.36,3607
1723,1678,Cyborg 009: The Cyborg Soldier,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.36,14867
1724,17917,Danball Senki Wars,"Action, Kids, Mecha",TV,37,7.36,1880
1725,902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.36,51083
1726,23539,Gudetama,"Comedy, Kids",TV,Unknown,7.36,2348
1727,14765,Ixion Saga DT,"Action, Comedy, Fantasy",TV,25,7.36,52569
1728,16035,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",TV,13,7.36,108174
1729,15379,Kotoura-san,"Comedy, Drama, Romance, School",TV,12,7.36,123691
1730,32871,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports",Movie,1,7.38,5492
1731,3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",TV,26,7.36,20883
1732,1013,Le Chevalier D&#039;Eon,"Historical, Magic, Mystery, Seinen, Supernatural",TV,24,7.36,33035
1733,963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life",Special,1,7.36,28222
1734,4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,TV,12,7.36,1615
1735,8424,MM!,"Comedy, Ecchi, Harem, School",TV,12,7.36,129672
1736,94,Mobile Suit Gundam Seed Destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.36,65896
1737,13585,Natsuyuki Rendezvous,"Drama, Josei, Romance, Supernatural",TV,11,7.36,40958
1738,16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,5914
1739,31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,11400
1740,9893,Suite Precure♪,"Action, Fantasy, Magic, Shoujo",TV,48,7.36,7314
1741,6758,Tatakau Shisho: The Book of Bantorra,"Action, Fantasy, Seinen, Super Power",TV,27,7.36,35520
1742,415,Tonari no Yamada-kun,"Comedy, Slice of Life",Movie,1,7.36,16442
1743,7,Witch Hunter Robin,"Action, Drama, Magic, Mystery, Police, Supernatural",TV,26,7.36,64905
1744,30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,9638
1745,9925,Amagami SS: Tachibana Miya-hen - Imouto,School,Special,1,7.35,31019
1746,30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,Special,1,7.35,30342
1747,2116,Captain Tsubasa,"Action, Shounen, Sports",TV,128,7.35,36623
1748,1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,99506
1749,61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.35,126914
1750,31163,Dimension W,"Action, Sci-Fi, Seinen",TV,12,7.36,130028
1751,3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",TV,12,7.35,69683
1752,2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space",TV,38,7.35,1548
1753,19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power",Movie,1,7.35,37633
